;pmid;lead_time;is_web_direct;checkin_date_index;stay_length;booking_status;nb_adults;child_presence;eligible_to_earn_points;points;stay_catotal_eur;hotel_brand;hotel_brand_positionning;hotel_rooms;hotel_sales_organisation;hotel_class;hotel_location_type;hotel_continent;hotel_euro_market;environment_type;declared_stay_type;is_all_member;type_member;is_member_ibis_business;is_member_business_plus;is_member_accor_plus;is_meeting_planner;booking_date_year;booking_date_month;booking_date_day_name;booking_date_is_weekend;checkin_date_year;checkin_date_month;checkin_date_day_name;checkin_date_is_weekend;checkout_date_year;checkout_date_month;checkout_date_day_name;checkout_date_is_weekend;gap_bkg_stay_nights
16890;4241;54.0;1;6;1;A;9.0;0;1;162;806.2;IBIS HOTELS;Economy;104;Northern Europe;E;Second Location;EUROPE;GERMANY;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;10.0;Saturday;1;2022;5;Tuesday;0;2022;6;Friday;0;0.0
16891;4242;1.0;1;3;1;A;2.0;0;1;48;39.23;IBIS HOTELS;Economy;100;South America;G;Prime Location;SOUTH AMERICA;SOUTH AMERICA;TOWN;business;1;ALL Gold;0;0;0;0;2021.0;9.0;Saturday;1;2021;10;Monday;0;2021;11;Thursday;0;1.0
16892;4242;0.0;1;1;1;A;1.0;0;1;57;45.87;IBIS STYLES;Economy;112;South America;H;Second Location;SOUTH AMERICA;SOUTH AMERICA;None;leisure;1;ALL Gold;0;0;0;0;2022.0;6.0;Monday;0;2022;6;Monday;0;2022;6;Tuesday;0;0.0
16894;4242;0.0;1;4;1;A;1.0;0;1;35;69.86;IBIS BUDGET;Economy;378;South America;B;Second Location;SOUTH AMERICA;SOUTH AMERICA;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;9.0;Thursday;0;2022;9;Thursday;0;2022;9;Friday;0;0.0
16896;4242;2.0;1;4;1;A;1.0;0;1;63;50.54;IBIS HOTELS;Economy;375;South America;B;Second Location;SOUTH AMERICA;SOUTH AMERICA;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;1.0;Tuesday;0;2022;3;Friday;0;2022;4;Monday;0;0.0
16897;4242;2.0;1;4;1;A;1.0;0;1;69;54.75;IBIS HOTELS;Economy;375;South America;B;Second Location;SOUTH AMERICA;SOUTH AMERICA;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;11.0;Thursday;0;2022;10;Thursday;0;2022;10;Friday;0;0.0
16899;4242;0.0;1;4;1;A;1.0;0;1;66;52.32;IBIS STYLES;Economy;240;South America;D;Prime Location;SOUTH AMERICA;SOUTH AMERICA;None;leisure;1;ALL Gold;0;0;0;0;2022.0;6.0;Thursday;0;2022;6;Thursday;0;2022;6;Friday;0;0.0
16900;4242;0.0;1;4;1;A;1.0;0;1;36;29.09;IBIS HOTELS;Economy;140;South America;H;Second Location;SOUTH AMERICA;SOUTH AMERICA;TOWN;leisure;1;ALL Gold;0;0;0;0;2021.0;2.0;Friday;0;2021;2;Friday;0;2021;3;Friday;0;0.0
16901;4242;25.0;1;7;5;A;1.0;0;1;88;178.17;IBIS BUDGET;Economy;322;South America;D;Prime Location;SOUTH AMERICA;SOUTH AMERICA;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;3.0;Tuesday;0;2022;8;Sunday;1;2022;2;Wednesday;0;0.0
16902;4242;0.0;1;1;1;A;1.0;0;1;59;0.0;IBIS HOTELS;Economy;136;South America;I;Other Location and Suburbs;SOUTH AMERICA;SOUTH AMERICA;TOWN;business;1;ALL Gold;0;0;0;0;2022.0;4.0;Monday;0;2022;4;Monday;0;2022;5;Wednesday;0;0.0
16904;4244;16.0;1;5;2;A;2.0;0;1;2409;963.78;MGALLERY BY SOFITEL;Luxury and Upscale;213;Pacific;H;Second Location;PACIFIC;PACIFIC;SEA;leisure;1;ALL Classic;0;0;0;0;2022.0;10.0;Wednesday;0;2022;4;Monday;0;2022;6;Saturday;1;0.0
16910;4245;20.0;1;6;1;M;2.0;0;1;56;49.4;IBIS HOTELS;Economy;71;Southern Europe;G;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;1.0;Sunday;1;2022;5;Monday;0;2022;6;Thursday;0;0.0
16912;4246;2.0;1;6;1;A;1.0;0;1;108;102.0;IBIS HOTELS;Economy;106;Northern Europe;G;Prime Location;EUROPE;GERMANY;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;10.0;Thursday;0;2021;10;Saturday;1;2021;10;Sunday;1;0.0
16914;4246;4.0;1;6;1;A;2.0;0;1;128;113.75;IBIS STYLES;Economy;105;Southern Europe;G;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2021.0;5.0;Monday;0;2021;9;Friday;0;2021;10;Sunday;1;0.0
16915;4246;4.0;1;7;1;A;2.0;0;1;94;82.65;IBIS STYLES;Economy;48;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2021.0;6.0;Thursday;0;2021;10;Sunday;1;2021;11;Wednesday;0;0.0
16916;4246;3.0;1;5;1;A;1.0;0;1;192;82.6;MERCURE;Midscale;158;Northern Europe;G;Prime Location;EUROPE;GERMANY;None;business;1;ALL Silver;0;0;0;0;2021.0;5.0;Monday;0;2021;8;Tuesday;0;2021;9;Friday;0;0.0
16917;4246;12.0;1;7;1;A;2.0;0;1;100;85.71;IBIS STYLES;Economy;96;Northern Europe;G;Prime Location;EUROPE;GERMANY;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;6.0;Tuesday;0;2021;4;Wednesday;0;2021;5;Friday;0;0.0
16918;4246;1.0;1;5;1;A;2.0;0;1;113;99.75;IBIS STYLES;Economy;105;Southern Europe;G;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2021.0;10.0;Thursday;0;2021;10;Friday;0;2021;10;Saturday;1;0.0
16919;4246;1.0;1;2;2;A;2.0;0;1;274;243.46;IBIS HOTELS;Economy;101;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Silver;0;0;0;0;2021.0;11.0;Wednesday;0;2021;12;Friday;0;2021;10;Thursday;0;0.0
16920;4247;0.0;1;5;1;A;2.0;0;1;50;0.0;IBIS HOTELS;Economy;120;South America;G;Prime Location;SOUTH AMERICA;SOUTH AMERICA;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;4.0;Friday;0;2022;4;Friday;0;2022;4;Saturday;1;0.0
16921;4247;0.0;1;5;2;A;2.0;0;1;76;25.3;IBIS HOTELS;Economy;144;South America;G;Prime Location;SOUTH AMERICA;SOUTH AMERICA;TOWN;business;1;ALL Classic;0;0;0;0;2022.0;9.0;Friday;0;2022;9;Friday;0;2022;11;Wednesday;0;0.0
16923;4248;49.0;0;2;1;M;2.0;0;1;421;231.15;MERCURE;Midscale;99;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;7.0;Tuesday;0;2022;6;Thursday;0;2022;7;Saturday;1;0.0
16924;4248;43.0;0;1;4;A;2.0;0;1;2015;892.0;MERCURE;Midscale;76;Southern Europe;H;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2021.0;10.0;Sunday;1;2021;12;Monday;0;2021;12;Friday;0;0.0
16925;4248;58.0;1;6;1;A;2.0;0;1;507;224.0;NOVOTEL;Midscale;93;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2021.0;5.0;Thursday;0;2021;10;Thursday;0;2021;11;Sunday;1;-1.0
16928;4249;24.0;1;6;2;A;2.0;0;1;321;0.0;IBIS HOTELS;Economy;348;Northern Europe;A;Prime Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;3.0;Wednesday;0;2022;4;Saturday;1;2022;4;Monday;0;0.0
16929;4249;26.0;1;1;4;A;2.0;0;1;1339;0.0;MERCURE;Midscale;169;Northern Europe;D;Prime Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;3.0;Wednesday;0;2022;4;Monday;0;2022;4;Friday;0;1.0
16938;4253;1.0;1;4;1;A;1.0;0;1;168;0.0;IBIS HOTELS;Economy;180;South America;G;Prime Location;SOUTH AMERICA;SOUTH AMERICA;TOWN;business;1;ALL Classic;0;0;0;0;2022.0;6.0;Saturday;1;2022;7;Monday;0;2022;8;Thursday;0;0.0
16939;4254;3.0;1;4;3;M;2.0;0;1;938;409.05;SWISSOTEL;Luxury and Upscale;238;Northern Europe;D;Prime Location;EUROPE;REST OF EUROPE;None;leisure;1;ALL Classic;0;0;0;0;2021.0;2.0;Monday;0;2021;5;Saturday;1;2021;8;Sunday;1;0.0
16940;4255;0.0;0;5;1;A;2.0;1;1;289;127.9;MERCURE;Midscale;89;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Classic;0;0;0;0;2021.0;8.0;Friday;0;2021;8;Friday;0;2021;8;Saturday;1;0.0
16941;4256;1.0;0;2;1;A;1.0;0;1;111;97.45;IBIS HOTELS;Economy;58;Southern Europe;C;Other Location and Suburbs;EUROPE;FRANCE;None;business;1;ALL Silver;0;0;0;0;2022.0;10.0;Saturday;1;2022;11;Tuesday;0;2022;12;Thursday;0;0.0
16944;4256;17.0;0;7;1;A;4.0;0;1;229;201.95;IBIS HOTELS;Economy;59;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;SEA;leisure;1;ALL Silver;0;0;0;0;2021.0;6.0;Saturday;1;2021;5;Sunday;1;2021;5;Monday;0;-1.0
16947;4256;2.0;0;6;1;A;2.0;1;1;159;139.85;IBIS HOTELS;Economy;70;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2021.0;3.0;Thursday;0;2021;3;Saturday;1;2021;3;Sunday;1;0.0
16948;4257;124.0;1;5;5;A;4.0;0;1;3068;2000.0;MERCURE;Midscale;39;Southern Europe;A;Prime Location;EUROPE;REST OF EUROPE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;6.0;Friday;0;2022;8;Sunday;1;2022;7;Wednesday;0;0.0
16949;4257;90.0;1;2;3;A;4.0;0;1;654;864.0;IBIS STYLES;Economy;88;Southern Europe;D;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;6.0;Saturday;1;2022;5;Saturday;1;2022;8;Sunday;1;0.0
16952;4260;43.0;1;5;1;A;2.0;0;1;272;119.5;MERCURE;Midscale;150;Northern Europe;D;Prime Location;EUROPE;GERMANY;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;3.0;Wednesday;0;2022;3;Friday;0;2022;3;Saturday;1;0.0
16953;4260;20.0;1;5;2;A;2.0;0;1;463;203.0;MERCURE;Midscale;150;Northern Europe;D;Prime Location;EUROPE;GERMANY;TOWN;leisure;1;ALL Classic;0;0;0;0;2021.0;6.0;Friday;0;2021;11;Friday;0;2021;11;Sunday;1;0.0
16954;4261;141.0;1;5;6;M;1.0;0;1;2265;0.0;PULLMAN;Luxury and Upscale;130;IMEA;A;Prime Location;MIDDLE EAST;MIDDLE EAST;TOWN;business;1;Accor Plus Gold;0;0;1;0;2021.0;9.0;Thursday;0;2022;11;Wednesday;0;2022;2;Thursday;0;0.0
16955;4261;23.0;1;4;1;A;1.0;0;1;395;0.0;PULLMAN;Luxury and Upscale;130;IMEA;A;Prime Location;MIDDLE EAST;MIDDLE EAST;TOWN;business;1;Accor Plus Gold;0;0;1;0;2022.0;1.0;Tuesday;0;2022;2;Thursday;0;2022;2;Friday;0;0.0
16959;4261;5.0;1;5;1;A;2.0;0;1;147;58.94;OTHER BRAND;Midscale;229;Southeast Asia;A;Prime Location;ASIA;ASIA;None;leisure;1;Accor Plus Gold;0;0;1;0;2022.0;3.0;Sunday;1;2022;3;Friday;0;2022;3;Saturday;1;0.0
16961;4261;91.0;1;3;3;A;1.0;0;1;1401;560.53;PULLMAN;Luxury and Upscale;317;Southeast Asia;B;Second Location;ASIA;ASIA;TOWN;business;1;Accor Plus Gold;0;0;1;0;2022.0;8.0;Saturday;1;2022;7;Saturday;1;2022;10;Sunday;1;0.0
16969;4264;1.0;1;3;1;A;1.0;0;1;89;78.28;IBIS STYLES;Economy;63;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2022.0;2.0;Tuesday;0;2022;2;Wednesday;0;2022;2;Thursday;0;0.0
16972;4264;0.0;1;1;1;A;1.0;0;1;98;443.93;IBIS HOTELS;Economy;71;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2021.0;12.0;Monday;0;2021;12;Monday;0;2021;12;Tuesday;0;0.0
16975;4264;1.0;1;2;1;A;1.0;0;1;90;79.33;IBIS HOTELS;Economy;62;Southern Europe;H;Second Location;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2021.0;11.0;Monday;0;2021;11;Tuesday;0;2021;1;Tuesday;0;0.0
16979;4264;1.0;1;4;1;A;1.0;0;1;107;94.46;IBIS HOTELS;Economy;85;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2021.0;3.0;Wednesday;0;2021;4;Saturday;1;2021;5;Monday;0;0.0
16980;4265;2.0;1;5;1;M;1.0;0;1;182;87.72;MERCURE;Midscale;200;Northern Europe;G;Prime Location;EUROPE;REST OF EUROPE;SEA;leisure;1;ALL Silver;0;0;0;0;2021.0;1.0;Wednesday;0;2021;1;Friday;0;2021;1;Saturday;1;0.0
16981;4265;16.0;1;5;2;A;1.0;0;1;426;0.0;PULLMAN;Luxury and Upscale;150;Northern Europe;G;Prime Location;EUROPE;REST OF EUROPE;SEA;leisure;1;ALL Silver;0;0;0;0;2021.0;12.0;Wednesday;0;2022;1;Friday;0;2022;1;Sunday;1;0.0
16982;4265;19.0;1;3;4;A;1.0;0;1;1585;634.02;SOFITEL;Luxury and Upscale;594;IMEA;A;Prime Location;MIDDLE EAST;MIDDLE EAST;None;leisure;1;ALL Silver;0;0;0;0;2022.0;4.0;Saturday;1;2022;2;Wednesday;0;2022;2;Sunday;1;0.0
16983;4265;3.0;1;6;2;M;1.0;0;1;374;179.89;PULLMAN;Luxury and Upscale;150;Northern Europe;G;Prime Location;EUROPE;REST OF EUROPE;SEA;leisure;1;ALL Silver;0;0;0;0;2021.0;1.0;Wednesday;0;2021;1;Saturday;1;2021;1;Monday;0;0.0
16985;4267;68.0;1;2;4;M;4.0;0;1;501;1106.3;ADAGIO ACCESS;Economy;117;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Classic;0;0;0;0;2021.0;10.0;Thursday;0;2021;12;Tuesday;0;2021;12;Saturday;1;0.0
16986;4268;6.0;0;1;2;M;1.0;0;1;266;238.4;IBIS STYLES;Economy;121;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;business;1;ALL Classic;0;0;0;0;2021.0;9.0;Thursday;0;2021;2;Monday;0;2021;2;Wednesday;0;0.0
16988;4269;1.0;1;2;1;A;1.0;0;1;37;80.75;GREET;Economy;58;Southern Europe;H;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Platinum;0;0;0;0;2022.0;7.0;Monday;0;2022;8;Thursday;0;2022;9;Sunday;1;0.0
16989;4269;9.0;1;7;5;A;1.0;0;1;432;380.5;IBIS HOTELS;Economy;71;Southern Europe;H;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Platinum;0;0;0;0;2022.0;9.0;Friday;0;2022;9;Sunday;1;2022;9;Friday;0;0.0
16990;4269;1.0;1;2;3;M;1.0;0;1;191;168.15;IBIS HOTELS;Economy;62;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;12.0;Saturday;1;2021;4;Tuesday;0;2021;4;Friday;0;0.0
16991;4269;3.0;1;1;4;A;1.0;0;1;391;344.0;IBIS HOTELS;Economy;62;Southern Europe;H;Second Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;1.0;Sunday;1;2021;4;Saturday;1;2021;8;Tuesday;0;0.0
16992;4269;3.0;1;1;1;A;1.0;0;1;122;107.55;IBIS HOTELS;Economy;70;Southern Europe;E;Second Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;5.0;Tuesday;0;2021;8;Wednesday;0;2021;9;Saturday;1;0.0
16993;4269;1.0;1;1;1;A;1.0;0;1;96;84.55;IBIS HOTELS;Economy;62;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2022.0;5.0;Sunday;1;2022;5;Monday;0;2022;5;Tuesday;0;0.0
16995;4269;7.0;1;2;1;A;1.0;0;1;112;98.8;IBIS STYLES;Economy;45;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2022.0;1.0;Tuesday;0;2022;1;Tuesday;0;2022;1;Wednesday;0;0.0
16997;4269;2.0;1;1;2;A;1.0;0;1;214;188.5;IBIS HOTELS;Economy;79;Southern Europe;F;Other Location and Suburbs;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;7.0;Saturday;1;2021;7;Monday;0;2021;7;Wednesday;0;0.0
16998;4269;1.0;1;2;1;A;1.0;0;1;112;98.39;IBIS HOTELS;Economy;59;Southern Europe;H;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Platinum;0;0;0;0;2022.0;4.0;Thursday;0;2022;5;Saturday;1;2022;6;Tuesday;0;0.0
17000;4269;5.0;1;1;1;A;1.0;0;1;110;96.55;IBIS STYLES;Economy;50;Southern Europe;X;Unknown Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;8.0;Wednesday;0;2021;8;Monday;0;2021;8;Tuesday;0;0.0
17001;4269;15.0;1;1;2;A;1.0;0;1;231;280.7;IBIS STYLES;Economy;45;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;11.0;Sunday;1;2021;12;Monday;0;2021;12;Wednesday;0;0.0
17002;4269;0.0;1;7;5;A;1.0;0;1;514;452.2;IBIS HOTELS;Economy;63;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;9.0;Sunday;1;2021;9;Sunday;1;2021;1;Sunday;1;0.0
17003;4269;1.0;1;3;2;A;1.0;0;1;176;156.91;IBIS HOTELS;Economy;77;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;8.0;Friday;0;2021;9;Monday;0;2021;11;Saturday;1;0.0
17004;4269;1.0;1;2;3;A;1.0;0;1;310;272.5;IBIS HOTELS;Economy;63;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;11.0;Monday;0;2021;11;Tuesday;0;2021;11;Friday;0;0.0
17005;4269;2.0;1;2;2;A;1.0;0;1;251;220.98;IBIS HOTELS;Economy;59;Southern Europe;H;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Platinum;0;0;0;0;2022.0;6.0;Sunday;1;2022;6;Tuesday;0;2022;6;Thursday;0;0.0
17006;4269;35.0;1;1;1;M;1.0;0;1;128;102.77;IBIS STYLES;Economy;42;Southern Europe;X;Unknown Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;11.0;Monday;0;2021;12;Monday;0;2021;12;Tuesday;0;0.0
17007;4269;2.0;1;2;2;A;1.0;0;1;250;221.3;IBIS HOTELS;Economy;42;Southern Europe;H;Second Location;EUROPE;FRANCE;None;business;1;ALL Platinum;0;0;0;0;2021.0;5.0;Sunday;1;2021;5;Tuesday;0;2021;5;Thursday;0;0.0
17009;4270;1.0;1;7;1;A;1.0;0;1;83;73.15;IBIS STYLES;Economy;56;Southern Europe;X;Unknown Location;EUROPE;FRANCE;None;leisure;1;ALL Classic;0;0;0;0;2022.0;10.0;Saturday;1;2022;10;Sunday;1;2022;10;Monday;0;0.0
17010;4271;13.0;1;4;3;A;2.0;0;1;340;325.9;BREAKFREE;Economy;142;Pacific;G;Prime Location;PACIFIC;PACIFIC;None;leisure;1;ALL Classic;0;0;0;0;2022.0;2.0;Friday;0;2022;10;Monday;0;2022;3;Sunday;1;0.0
17011;4272;7.0;0;6;1;A;2.0;0;1;1241;773.54;NOVOTEL;Midscale;127;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;2.0;Monday;0;2022;9;Wednesday;0;2022;10;Friday;0;0.0
17012;4272;1.0;0;4;1;A;3.0;0;1;973;430.9299999999999;NOVOTEL;Midscale;127;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;7.0;Wednesday;0;2021;7;Thursday;0;2021;7;Friday;0;0.0
17013;4272;0.0;0;4;1;A;3.0;0;1;1053;469.53;NOVOTEL;Midscale;127;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;business;1;ALL Silver;0;0;0;0;2021.0;8.0;Saturday;1;2021;8;Saturday;1;2021;9;Tuesday;0;0.0
17022;4274;2.0;1;4;3;A;2.0;0;1;1247;498.96;SOFITEL;Luxury and Upscale;350;IMEA;A;Prime Location;MIDDLE EAST;MIDDLE EAST;TOWN;leisure;1;ALL Gold;0;0;0;0;2021.0;1.0;Tuesday;0;2021;1;Thursday;0;2021;1;Sunday;1;0.0
17024;4274;1.0;1;5;2;A;2.0;0;1;365;321.1;IBIS STYLES;Economy;88;Southern Europe;D;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;6.0;Thursday;0;2022;6;Friday;0;2022;6;Sunday;1;0.0
17029;4276;1.0;0;7;1;A;2.0;0;1;218;140.0;MERCURE;Midscale;156;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;1.0;Tuesday;0;2021;2;Friday;0;2021;3;Friday;0;0.0
17030;4276;1.0;0;6;1;A;2.0;0;1;259;113.05;MERCURE;Midscale;156;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;5.0;Friday;0;2021;5;Saturday;1;2021;5;Sunday;1;0.0
17031;4276;6.0;1;1;2;A;3.0;0;1;513;660.0;IBIS HOTELS;Economy;71;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;10.0;Tuesday;0;2022;10;Monday;0;2022;10;Wednesday;0;0.0
17032;4276;2.0;1;2;3;A;3.0;0;1;475;445.0;IBIS HOTELS;Economy;89;Southern Europe;D;Prime Location;EUROPE;REST OF EUROPE;None;leisure;1;ALL Silver;0;0;0;0;2021.0;10.0;Sunday;1;2021;10;Tuesday;0;2021;10;Friday;0;0.0
17034;4276;0.0;0;6;2;A;2.0;0;1;273;243.6;IBIS HOTELS;Economy;216;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;11.0;Wednesday;0;2022;10;Sunday;1;2022;12;Friday;0;0.0
17040;4278;1.0;1;7;1;A;3.0;0;1;174;159.0;IBIS HOTELS;Economy;98;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;AIRPORT;leisure;1;ALL Classic;0;0;0;0;2021.0;11.0;Saturday;1;2021;11;Sunday;1;2021;11;Monday;0;0.0
17042;4280;88.0;1;5;1;A;2.0;1;1;238;190.0;MAMA SHELTER;Midscale;97;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;4.0;Monday;0;2022;1;Friday;0;2022;2;Monday;0;0.0
17043;4280;30.0;1;5;3;A;2.0;0;1;1135;509.33;MERCURE;Midscale;69;Southern Europe;G;Prime Location;EUROPE;FRANCE;SEA;leisure;1;ALL Silver;0;0;0;0;2021.0;11.0;Monday;0;2021;10;Saturday;1;2021;9;Monday;0;0.0
17047;4282;23.0;1;5;2;A;2.0;0;1;658;263.06;THE SEBEL;Luxury and Upscale;84;Pacific;H;Second Location;PACIFIC;PACIFIC;SEA;leisure;1;ALL Classic;0;0;0;0;2022.0;5.0;Wednesday;0;2022;10;Thursday;0;2022;12;Tuesday;0;0.0
17050;4284;19.0;0;7;4;A;2.0;1;1;3586;2366.49;NOVOTEL;Midscale;198;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;4.0;Sunday;1;2022;10;Sunday;1;2022;10;Thursday;0;0.0
17051;4284;21.0;1;1;2;M;1.0;0;1;378;333.0;IBIS HOTELS;Economy;131;Southern Europe;C;Other Location and Suburbs;EUROPE;FRANCE;None;business;1;ALL Classic;0;0;0;0;2022.0;6.0;Monday;0;2022;4;Thursday;0;2022;6;Tuesday;0;0.0
17052;4284;18.0;1;2;1;A;1.0;0;1;483;210.6;MERCURE;Midscale;368;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;None;business;1;ALL Classic;0;0;0;0;2022.0;9.0;Friday;0;2022;10;Tuesday;0;2022;10;Wednesday;0;0.0
17053;4285;68.0;1;6;1;A;2.0;0;1;434;193.95;MERCURE;Midscale;66;Southern Europe;H;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;5.0;Monday;0;2022;7;Saturday;1;2022;7;Sunday;1;0.0
17054;4285;12.0;1;3;1;A;2.0;0;1;540;258.87;MERCURE;Midscale;114;Northern Europe;A;Prime Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;7.0;Friday;0;2022;10;Saturday;1;2022;11;Tuesday;0;0.0
17055;4285;53.0;1;5;1;A;2.0;0;1;423;189.75;MERCURE;Midscale;66;Southern Europe;H;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;5.0;Monday;0;2022;8;Sunday;1;2022;9;Wednesday;0;0.0
17056;4285;6.0;1;3;1;A;2.0;0;1;119;115.81;IBIS STYLES;Economy;112;Northern Europe;H;Second Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;9.0;Tuesday;0;2022;6;Wednesday;0;2022;6;Thursday;0;0.0
17057;4285;12.0;1;3;2;M;2.0;0;1;1220;525.03;MGALLERY;Luxury and Upscale;108;Northern Europe;G;Prime Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;7.0;Friday;0;2021;11;Monday;0;2021;8;Friday;0;0.0
17058;4286;74.0;1;6;6;M;1.0;0;1;3649;1459.46;THE SEBEL;Luxury and Upscale;89;Pacific;A;Prime Location;PACIFIC;PACIFIC;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;2.0;Tuesday;0;2022;10;Saturday;1;2022;10;Friday;0;0.0
17061;4288;8.0;1;3;1;A;2.0;0;1;365;160.55;NOVOTEL;Midscale;201;Southern Europe;B;Second Location;EUROPE;FRANCE;AIRPORT;leisure;1;ALL Classic;0;0;0;0;2022.0;3.0;Tuesday;0;2022;6;Saturday;1;2022;7;Monday;0;0.0
17063;4290;13.0;1;1;2;A;1.0;0;1;208;183.36;IBIS HOTELS;Economy;59;Southern Europe;H;Second Location;EUROPE;FRANCE;None;business;1;ALL Silver;0;0;0;0;2021.0;4.0;Tuesday;0;2021;4;Monday;0;2021;4;Wednesday;0;0.0
